departamentocodigo,Departamento,municipiocodigo,Municipio,Nombre_comercial,bandera,Direccion,producto,precio,estado,fecharegistro,periodo,mes,Dir2,Full_Address,Coords
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS SERVIRUEDAS,TERPEL,TRANSVERSAL 60 No. 108-09,GASOLINA CORRIENTE OXIGENADA,8590,1,2018-05-02,2018,5,TRANSVERSAL 60 No. 108-09,"TRANSVERSAL 60 No. 108-09, Bogota d.c., Colombia","(4.68947, -74.06588)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS SERVIRUEDAS,TERPEL,TRANSVERSAL 60 No. 108-09,GASOLINA EXTRA OXIGENADA,11470,1,2018-05-02,2018,5,TRANSVERSAL 60 No. 108-09,"TRANSVERSAL 60 No. 108-09, Bogota d.c., Colombia","(4.68947, -74.06588)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TEJARITO,MOBIL,CALLE 64 No. 113C-30,GASOLINA CORRIENTE OXIGENADA,8942,1,2018-05-03,2018,5,CALLE 64 No. 113C-30,"CALLE 64 No. 113C-30, Bogota d.c., Colombia","(4.70996, -74.13917)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TEJARITO,MOBIL,CALLE 64 No. 113C-30,BIODIESEL EXTRA,8499,1,2018-05-03,2018,5,CALLE 64 No. 113C-30,"CALLE 64 No. 113C-30, Bogota d.c., Colombia","(4.70996, -74.13917)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TEJARITO,MOBIL,CALLE 64 No. 113C-30,BIOACEM AL 9%,8499,1,2018-05-03,2018,5,CALLE 64 No. 113C-30,"CALLE 64 No. 113C-30, Bogota d.c., Colombia","(4.70996, -74.13917)"
5,ANTIOQUIA,5154,CAUCASIA,ESTACION DE SERVICIO KENNEDY CAUCASIA,TEXACO,CARRERA 8  No. 22 - 28,BIODIESEL EXTRA,8655,1,2018-05-03,2018,5,CARRERA 8  No. 22 - 28,"CARRERA 8  No. 22 - 28, Caucasia, Colombia","(7.98899, -75.19383)"
5,ANTIOQUIA,5154,CAUCASIA,ESTACION DE SERVICIO KENNEDY CAUCASIA,TEXACO,CARRERA 8  No. 22 - 28,GASOLINA EXTRA OXIGENADA,12025,1,2018-05-03,2018,5,CARRERA 8  No. 22 - 28,"CARRERA 8  No. 22 - 28, Caucasia, Colombia","(7.98899, -75.19383)"
5,ANTIOQUIA,5154,CAUCASIA,ESTACION DE SERVICIO KENNEDY CAUCASIA,TEXACO,CARRERA 8  No. 22 - 28,GASOLINA CORRIENTE OXIGENADA,9422,1,2018-05-03,2018,5,CARRERA 8  No. 22 - 28,"CARRERA 8  No. 22 - 28, Caucasia, Colombia","(7.98899, -75.19383)"
5,ANTIOQUIA,5001,MEDELLIN,EDS TERPEL EL RODEO,TERPEL,CARRERA 67 No. 1 SUR-100,GASOLINA EXTRA OXIGENADA,11070,1,2018-05-09,2018,5,CARRERA 67 No. 1 SUR-100,"CARRERA 67 No. 1 SUR-100, Medellin, Colombia","(6.29428, -75.5703)"
5,ANTIOQUIA,5001,MEDELLIN,EDS TERPEL EL RODEO,TERPEL,CARRERA 67 No. 1 SUR-100,GASOLINA CORRIENTE OXIGENADA,8600,1,2018-05-09,2018,5,CARRERA 67 No. 1 SUR-100,"CARRERA 67 No. 1 SUR-100, Medellin, Colombia","(6.29428, -75.5703)"
5,ANTIOQUIA,5001,MEDELLIN,EDS TERPEL EL RODEO,TERPEL,CARRERA 67 No. 1 SUR-100,BIODIESEL EXTRA,8280,1,2018-05-09,2018,5,CARRERA 67 No. 1 SUR-100,"CARRERA 67 No. 1 SUR-100, Medellin, Colombia","(6.29428, -75.5703)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SANTA LUCIA BTA,TERPEL,CARRERA 13F NO. 55A-59 SUR,GASOLINA CORRIENTE OXIGENADA,9116,1,2018-05-03,2018,5,CARRERA 13F NO. 55A-59 SUR,"CARRERA 13F NO. 55A-59 SUR, Bogota d.c., Colombia","(4.56161, -74.12896)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SANTA LUCIA BTA,TERPEL,CARRERA 13F NO. 55A-59 SUR,BIOACEM AL 9%,8402,1,2018-05-03,2018,5,CARRERA 13F NO. 55A-59 SUR,"CARRERA 13F NO. 55A-59 SUR, Bogota d.c., Colombia","(4.56161, -74.12896)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SANTA LUCIA BTA,TERPEL,CARRERA 13F NO. 55A-59 SUR,BIODIESEL EXTRA,8402,1,2018-05-03,2018,5,CARRERA 13F NO. 55A-59 SUR,"CARRERA 13F NO. 55A-59 SUR, Bogota d.c., Colombia","(4.56161, -74.12896)"
5,ANTIOQUIA,5001,MEDELLIN,EDS MOBIL SUR,MOBIL,CARRERA 51 No. 32-40,BIODIESEL EXTRA,8450,1,2018-05-02,2018,5,CARRERA 51 No. 32-40,"CARRERA 51 No. 32-40, Medellin, Colombia","(6.28907, -75.56188)"
5,ANTIOQUIA,5001,MEDELLIN,EDS MOBIL SUR,MOBIL,CARRERA 51 No. 32-40,GASOLINA EXTRA OXIGENADA,11490,1,2018-05-02,2018,5,CARRERA 51 No. 32-40,"CARRERA 51 No. 32-40, Medellin, Colombia","(6.28907, -75.56188)"
5,ANTIOQUIA,5001,MEDELLIN,EDS MOBIL SUR,MOBIL,CARRERA 51 No. 32-40,GASOLINA CORRIENTE OXIGENADA,8580,1,2018-05-02,2018,5,CARRERA 51 No. 32-40,"CARRERA 51 No. 32-40, Medellin, Colombia","(6.28907, -75.56188)"
5,ANTIOQUIA,5001,MEDELLIN,EDS TEXACO PUNTO CERO,TEXACO,DIAGONAL 64E No.67-405,GASOLINA EXTRA OXIGENADA,11790,1,2018-05-05,2018,5,DIAGONAL 64E No.67-405,"DIAGONAL 64E No.67-405, Medellin, Colombia","(6.2687, -75.57577)"
5,ANTIOQUIA,5001,MEDELLIN,EDS TEXACO PUNTO CERO,TEXACO,DIAGONAL 64E No.67-405,BIODIESEL EXTRA,8420,1,2018-05-05,2018,5,DIAGONAL 64E No.67-405,"DIAGONAL 64E No.67-405, Medellin, Colombia","(6.2687, -75.57577)"
5,ANTIOQUIA,5001,MEDELLIN,EDS TEXACO PUNTO CERO,TEXACO,DIAGONAL 64E No.67-405,GASOLINA CORRIENTE OXIGENADA,8890,1,2018-05-05,2018,5,DIAGONAL 64E No.67-405,"DIAGONAL 64E No.67-405, Medellin, Colombia","(6.2687, -75.57577)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIOS TEXACO No. 35,TEXACO,CALLE 17 No. 96B-46,BIODIESEL EXTRA,8400,1,2018-05-02,2018,5,CALLE 17 No. 96B-46,"CALLE 17 No. 96B-46, Bogota d.c., Colombia","(4.6678, -74.14191)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIOS TEXACO No. 35,TEXACO,CALLE 17 No. 96B-46,BIOACEM AL 9%,8400,1,2018-05-02,2018,5,CALLE 17 No. 96B-46,"CALLE 17 No. 96B-46, Bogota d.c., Colombia","(4.6678, -74.14191)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIOS TEXACO No. 35,TEXACO,CALLE 17 No. 96B-46,GASOLINA CORRIENTE OXIGENADA,9100,1,2018-05-02,2018,5,CALLE 17 No. 96B-46,"CALLE 17 No. 96B-46, Bogota d.c., Colombia","(4.6678, -74.14191)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,SERVICIOS CONTINENTAL LTDA,MOBIL,AUTOPISTA MEDELLIN No. 91-57,BIOACEM AL 9%,8443,1,2018-05-03,2018,5,AUTOPISTA MEDELLIN No. 91-57,"AUTOPISTA MEDELLIN No. 91-57, Bogota d.c., Colombia","(4.70546, -74.1067)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,SERVICIOS CONTINENTAL LTDA,MOBIL,AUTOPISTA MEDELLIN No. 91-57,GASOLINA EXTRA OXIGENADA,12096,1,2018-05-03,2018,5,AUTOPISTA MEDELLIN No. 91-57,"AUTOPISTA MEDELLIN No. 91-57, Bogota d.c., Colombia","(4.70546, -74.1067)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,SERVICIOS CONTINENTAL LTDA,MOBIL,AUTOPISTA MEDELLIN No. 91-57,GASOLINA CORRIENTE OXIGENADA,9132,1,2018-05-03,2018,5,AUTOPISTA MEDELLIN No. 91-57,"AUTOPISTA MEDELLIN No. 91-57, Bogota d.c., Colombia","(4.70546, -74.1067)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,SERVICIOS CONTINENTAL LTDA,MOBIL,AUTOPISTA MEDELLIN No. 91-57,BIODIESEL EXTRA,8443,1,2018-05-03,2018,5,AUTOPISTA MEDELLIN No. 91-57,"AUTOPISTA MEDELLIN No. 91-57, Bogota d.c., Colombia","(4.70546, -74.1067)"
5,ANTIOQUIA,5001,MEDELLIN,SERVICENTRO ESSO 34 EL POBLADO,MOBIL,Carrera 43 A No 11 - 19,BIODIESEL EXTRA,9260,1,2018-05-01,2018,5,Carrera 43 A No 11 - 19,"Carrera 43 A No 11 - 19, Medellin, Colombia","(6.2116, -75.57023)"
5,ANTIOQUIA,5001,MEDELLIN,SERVICENTRO ESSO 34 EL POBLADO,MOBIL,Carrera 43 A No 11 - 19,GASOLINA EXTRA OXIGENADA,11900,1,2018-05-01,2018,5,Carrera 43 A No 11 - 19,"Carrera 43 A No 11 - 19, Medellin, Colombia","(6.2116, -75.57023)"
5,ANTIOQUIA,5001,MEDELLIN,SERVICENTRO ESSO 34 EL POBLADO,MOBIL,Carrera 43 A No 11 - 19,GASOLINA CORRIENTE OXIGENADA,9130,1,2018-05-01,2018,5,Carrera 43 A No 11 - 19,"Carrera 43 A No 11 - 19, Medellin, Colombia","(6.2116, -75.57023)"
5,ANTIOQUIA,5154,CAUCASIA,ESTACIÓN DE SERVICIO DISTRACOM CARACOLI,TEXACO,CARRERA 3A No. 9A - 34,BIODIESEL EXTRA,8644,1,2018-05-04,2018,5,CARRERA 3A No. 9A - 34,"CARRERA 3A No. 9A - 34, Caucasia, Colombia","(7.97341, -75.19425)"
5,ANTIOQUIA,5154,CAUCASIA,ESTACIÓN DE SERVICIO DISTRACOM CARACOLI,TEXACO,CARRERA 3A No. 9A - 34,GASOLINA CORRIENTE OXIGENADA,9411,1,2018-05-04,2018,5,CARRERA 3A No. 9A - 34,"CARRERA 3A No. 9A - 34, Caucasia, Colombia","(7.97341, -75.19425)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO DISTRACOM EL TERMINAL BOGOTA,MOBIL,CARRERA 69B No. 22-11,BIOACEM AL 9%,8419,1,2018-05-04,2018,5,CARRERA 69B No. 22-11,"CARRERA 69B No. 22-11, Bogota d.c., Colombia","(4.65303, -74.11627)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO DISTRACOM EL TERMINAL BOGOTA,MOBIL,CARRERA 69B No. 22-11,BIODIESEL EXTRA,8419,1,2018-05-04,2018,5,CARRERA 69B No. 22-11,"CARRERA 69B No. 22-11, Bogota d.c., Colombia","(4.65303, -74.11627)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,PLAZA 63,TEXACO,AVENIDA CARRERA 24 No. 62-39,BIOACEM AL 9%,8450,1,2018-05-02,2018,5,AVENIDA CARRERA 24 No. 62-39,"AVENIDA CARRERA 24 No. 62-39, Bogota d.c., Colombia","(4.65058, -74.07265)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,PLAZA 63,TEXACO,AVENIDA CARRERA 24 No. 62-39,BIODIESEL EXTRA,8450,1,2018-05-02,2018,5,AVENIDA CARRERA 24 No. 62-39,"AVENIDA CARRERA 24 No. 62-39, Bogota d.c., Colombia","(4.65058, -74.07265)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,PLAZA 63,TEXACO,AVENIDA CARRERA 24 No. 62-39,GASOLINA EXTRA OXIGENADA,11480,1,2018-05-02,2018,5,AVENIDA CARRERA 24 No. 62-39,"AVENIDA CARRERA 24 No. 62-39, Bogota d.c., Colombia","(4.65058, -74.07265)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,PLAZA 63,TEXACO,AVENIDA CARRERA 24 No. 62-39,GASOLINA CORRIENTE OXIGENADA,9130,1,2018-05-02,2018,5,AVENIDA CARRERA 24 No. 62-39,"AVENIDA CARRERA 24 No. 62-39, Bogota d.c., Colombia","(4.65058, -74.07265)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION BRIO IBERIA,BIOMAX,CALLE 134A No. 53-85,GASOLINA CORRIENTE OXIGENADA,8550,1,2018-05-11,2018,5,CALLE 134A No. 53-85,"CALLE 134A No. 53-85, Bogota d.c., Colombia","(4.72082, -74.05893)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION BRIO IBERIA,BIOMAX,CALLE 134A No. 53-85,GASOLINA EXTRA OXIGENADA,11650,1,2018-05-11,2018,5,CALLE 134A No. 53-85,"CALLE 134A No. 53-85, Bogota d.c., Colombia","(4.72082, -74.05893)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS BRIO BARRIO COLOMBIA,BIOMAX,CARRERA 24 No. 71A-68,GASOLINA CORRIENTE OXIGENADA,8990,1,2018-05-03,2018,5,CARRERA 24 No. 71A-68,"CARRERA 24 No. 71A-68, Bogota d.c., Colombia","(4.66249, -74.06731)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS BRIO BARRIO COLOMBIA,BIOMAX,CARRERA 24 No. 71A-68,BIODIESEL EXTRA,8190,1,2018-05-03,2018,5,CARRERA 24 No. 71A-68,"CARRERA 24 No. 71A-68, Bogota d.c., Colombia","(4.66249, -74.06731)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS BRIO BARRIO COLOMBIA,BIOMAX,CARRERA 24 No. 71A-68,GASOLINA EXTRA OXIGENADA,11190,1,2018-05-03,2018,5,CARRERA 24 No. 71A-68,"CARRERA 24 No. 71A-68, Bogota d.c., Colombia","(4.66249, -74.06731)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS BRIO BARRIO COLOMBIA,BIOMAX,CARRERA 24 No. 71A-68,BIOACEM AL 9%,8190,1,2018-05-03,2018,5,CARRERA 24 No. 71A-68,"CARRERA 24 No. 71A-68, Bogota d.c., Colombia","(4.66249, -74.06731)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,RUN CAR BIOMAX,BIOMAX,CALLE 42F SUR No. 78H-13,GASOLINA EXTRA OXIGENADA,9100,1,2018-05-02,2018,5,CALLE 42F SUR No. 78H-13,"CALLE 42F SUR No. 78H-13, Bogota d.c., Colombia","(4.61616, -74.15995)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,RUN CAR BIOMAX,BIOMAX,CALLE 42F SUR No. 78H-13,BIOACEM AL 9%,8411,1,2018-05-02,2018,5,CALLE 42F SUR No. 78H-13,"CALLE 42F SUR No. 78H-13, Bogota d.c., Colombia","(4.61616, -74.15995)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,RUN CAR BIOMAX,BIOMAX,CALLE 42F SUR No. 78H-13,GASOLINA CORRIENTE OXIGENADA,9100,1,2018-05-02,2018,5,CALLE 42F SUR No. 78H-13,"CALLE 42F SUR No. 78H-13, Bogota d.c., Colombia","(4.61616, -74.15995)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,RUN CAR BIOMAX,BIOMAX,CALLE 42F SUR No. 78H-13,BIODIESEL EXTRA,8411,1,2018-05-02,2018,5,CALLE 42F SUR No. 78H-13,"CALLE 42F SUR No. 78H-13, Bogota d.c., Colombia","(4.61616, -74.15995)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOSUR,TERPEL,AUTOPISTA SUR No. 77 A-18,GASOLINA CORRIENTE OXIGENADA,8860,1,2018-05-04,2018,5,AUTOPISTA SUR No. 77 A-18,"AUTOPISTA SUR No. 77 A-18, Bogota d.c., Colombia","(4.59663, -74.18249)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOSUR,TERPEL,AUTOPISTA SUR No. 77 A-18,BIODIESEL EXTRA,8264,1,2018-05-04,2018,5,AUTOPISTA SUR No. 77 A-18,"AUTOPISTA SUR No. 77 A-18, Bogota d.c., Colombia","(4.59663, -74.18249)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AUTOSUR,TERPEL,AUTOPISTA SUR No. 77 A-18,BIOACEM AL 9%,8264,1,2018-05-04,2018,5,AUTOPISTA SUR No. 77 A-18,"AUTOPISTA SUR No. 77 A-18, Bogota d.c., Colombia","(4.59663, -74.18249)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ESSO SAN DIEGO,MOBIL,AVENIDA CARRERA 19 No. 29-41,GASOLINA CORRIENTE OXIGENADA,9090,1,2018-05-02,2018,5,AVENIDA CARRERA 19 No. 29-41,"AVENIDA CARRERA 19 No. 29-41, Bogota d.c., Colombia","(4.72615, -74.04604)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ESSO SAN DIEGO,MOBIL,AVENIDA CARRERA 19 No. 29-41,GASOLINA EXTRA OXIGENADA,11990,1,2018-05-02,2018,5,AVENIDA CARRERA 19 No. 29-41,"AVENIDA CARRERA 19 No. 29-41, Bogota d.c., Colombia","(4.72615, -74.04604)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ESSO SAN DIEGO,MOBIL,AVENIDA CARRERA 19 No. 29-41,BIODIESEL EXTRA,8390,1,2018-05-02,2018,5,AVENIDA CARRERA 19 No. 29-41,"AVENIDA CARRERA 19 No. 29-41, Bogota d.c., Colombia","(4.72615, -74.04604)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ESSO SAN DIEGO,MOBIL,AVENIDA CARRERA 19 No. 29-41,BIOACEM AL 9%,8390,1,2018-05-02,2018,5,AVENIDA CARRERA 19 No. 29-41,"AVENIDA CARRERA 19 No. 29-41, Bogota d.c., Colombia","(4.72615, -74.04604)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TEXACO SANTA MARIA DE LA BOYACA,TEXACO,CARRERA 17 No. 69B-69 SUR,BIODIESEL EXTRA,8450,1,2018-05-04,2018,5,CARRERA 17 No. 69B-69 SUR,"CARRERA 17 No. 69B-69 SUR, Bogota d.c., Colombia","(4.54922, -74.137)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TEXACO SANTA MARIA DE LA BOYACA,TEXACO,CARRERA 17 No. 69B-69 SUR,BIOACEM AL 9%,8450,1,2018-05-04,2018,5,CARRERA 17 No. 69B-69 SUR,"CARRERA 17 No. 69B-69 SUR, Bogota d.c., Colombia","(4.54922, -74.137)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TEXACO SANTA MARIA DE LA BOYACA,TEXACO,CARRERA 17 No. 69B-69 SUR,GASOLINA CORRIENTE OXIGENADA,9137,1,2018-05-04,2018,5,CARRERA 17 No. 69B-69 SUR,"CARRERA 17 No. 69B-69 SUR, Bogota d.c., Colombia","(4.54922, -74.137)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TEXACO SANTA MARIA DE LA BOYACA,TEXACO,CARRERA 17 No. 69B-69 SUR,GASOLINA EXTRA OXIGENADA,11403,1,2018-05-04,2018,5,CARRERA 17 No. 69B-69 SUR,"CARRERA 17 No. 69B-69 SUR, Bogota d.c., Colombia","(4.54922, -74.137)"
5,ANTIOQUIA,5266,ENVIGADO,ESTACION DE SERVICIO LA 43 - ENVIGADO,BIOMAX,CARRERA 43A No. 46 SUR-20,GASOLINA EXTRA OXIGENADA,11540,1,2018-05-02,2018,5,CARRERA 43A No. 46 SUR-20,"CARRERA 43A No. 46 SUR-20, Envigado, Colombia","(6.16382, -75.59605)"
5,ANTIOQUIA,5266,ENVIGADO,ESTACION DE SERVICIO LA 43 - ENVIGADO,BIOMAX,CARRERA 43A No. 46 SUR-20,BIODIESEL EXTRA,8410,1,2018-05-02,2018,5,CARRERA 43A No. 46 SUR-20,"CARRERA 43A No. 46 SUR-20, Envigado, Colombia","(6.16382, -75.59605)"
5,ANTIOQUIA,5266,ENVIGADO,ESTACION DE SERVICIO LA 43 - ENVIGADO,BIOMAX,CARRERA 43A No. 46 SUR-20,GASOLINA CORRIENTE OXIGENADA,8770,1,2018-05-02,2018,5,CARRERA 43A No. 46 SUR-20,"CARRERA 43A No. 46 SUR-20, Envigado, Colombia","(6.16382, -75.59605)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM BELENCITO,MOBIL,Carrera 110 A No.34-81,GASOLINA CORRIENTE OXIGENADA,8850,1,2018-05-04,2018,5,Carrera 110 A No.34-81,"Carrera 110 A No.34-81, Medellin, Colombia","(6.24593, -75.62347)"
5,ANTIOQUIA,5001,MEDELLIN,ESTACION DE SERVICIO DISTRACOM BELENCITO,MOBIL,Carrera 110 A No.34-81,BIODIESEL EXTRA,8450,1,2018-05-04,2018,5,Carrera 110 A No.34-81,"Carrera 110 A No.34-81, Medellin, Colombia","(6.24593, -75.62347)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO CONTADOR,PETROBRAS,LA AVENIDA 19 No. 134 A-54,BIODIESEL EXTRA,8290,1,2018-05-02,2018,5,LA AVENIDA 19 No. 134 A-54,"LA AVENIDA 19 No. 134 A-54, Bogota d.c., Colombia","(4.71967, -74.04667)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO CONTADOR,PETROBRAS,LA AVENIDA 19 No. 134 A-54,BIOACEM AL 9%,8290,1,2018-05-02,2018,5,LA AVENIDA 19 No. 134 A-54,"LA AVENIDA 19 No. 134 A-54, Bogota d.c., Colombia","(4.71967, -74.04667)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO CONTADOR,PETROBRAS,LA AVENIDA 19 No. 134 A-54,GASOLINA EXTRA OXIGENADA,11290,1,2018-05-02,2018,5,LA AVENIDA 19 No. 134 A-54,"LA AVENIDA 19 No. 134 A-54, Bogota d.c., Colombia","(4.71967, -74.04667)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO CONTADOR,PETROBRAS,LA AVENIDA 19 No. 134 A-54,GASOLINA CORRIENTE OXIGENADA,8650,1,2018-05-02,2018,5,LA AVENIDA 19 No. 134 A-54,"LA AVENIDA 19 No. 134 A-54, Bogota d.c., Colombia","(4.71967, -74.04667)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO EL TOPACIO,PETROBRAS,CARRERA 71 No. 116-04,BIODIESEL EXTRA,8440,1,2018-05-03,2018,5,CARRERA 71 No. 116-04,"CARRERA 71 No. 116-04, Bogota d.c., Colombia","(4.70041, -74.07747)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO EL TOPACIO,PETROBRAS,CARRERA 71 No. 116-04,GASOLINA CORRIENTE OXIGENADA,9130,1,2018-05-03,2018,5,CARRERA 71 No. 116-04,"CARRERA 71 No. 116-04, Bogota d.c., Colombia","(4.70041, -74.07747)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO EL TOPACIO,PETROBRAS,CARRERA 71 No. 116-04,GASOLINA EXTRA OXIGENADA,11760,1,2018-05-03,2018,5,CARRERA 71 No. 116-04,"CARRERA 71 No. 116-04, Bogota d.c., Colombia","(4.70041, -74.07747)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS LUBRIALCOR CLARETH,MOBIL,TRANSVERSAL 25 No. 44A-08 SUR,BIOACEM AL 9%,8400,1,2018-05-02,2018,5,TRANSVERSAL 25 No. 44A-08 SUR,"TRANSVERSAL 25 No. 44A-08 SUR, Bogota d.c., Colombia","(4.58172, -74.12751)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS LUBRIALCOR CLARETH,MOBIL,TRANSVERSAL 25 No. 44A-08 SUR,BIODIESEL EXTRA,8400,1,2018-05-02,2018,5,TRANSVERSAL 25 No. 44A-08 SUR,"TRANSVERSAL 25 No. 44A-08 SUR, Bogota d.c., Colombia","(4.58172, -74.12751)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS LUBRIALCOR CLARETH,MOBIL,TRANSVERSAL 25 No. 44A-08 SUR,GASOLINA CORRIENTE OXIGENADA,9000,1,2018-05-02,2018,5,TRANSVERSAL 25 No. 44A-08 SUR,"TRANSVERSAL 25 No. 44A-08 SUR, Bogota d.c., Colombia","(4.58172, -74.12751)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO ESTRELLA DE ORIENTE GENERGY,BIOMAX,TRANSVERSAL 14 ESTE No. 73-43 SUR,BIODIESEL EXTRA,8441,1,2018-05-02,2018,5,TRANSVERSAL 14 ESTE No. 73-43 SUR,"TRANSVERSAL 14 ESTE No. 73-43 SUR, Bogota d.c., Colombia","(4.51851, -74.09091)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO ESTRELLA DE ORIENTE GENERGY,BIOMAX,TRANSVERSAL 14 ESTE No. 73-43 SUR,GASOLINA CORRIENTE OXIGENADA,8829,1,2018-05-02,2018,5,TRANSVERSAL 14 ESTE No. 73-43 SUR,"TRANSVERSAL 14 ESTE No. 73-43 SUR, Bogota d.c., Colombia","(4.51851, -74.09091)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO ESTRELLA DE ORIENTE GENERGY,BIOMAX,TRANSVERSAL 14 ESTE No. 73-43 SUR,BIOACEM AL 9%,8441,1,2018-05-02,2018,5,TRANSVERSAL 14 ESTE No. 73-43 SUR,"TRANSVERSAL 14 ESTE No. 73-43 SUR, Bogota d.c., Colombia","(4.51851, -74.09091)"
5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TEXACO SURAMERICA,TEXACO,CARRERA 42 No. 24-345 AUTOPISTA SUR,BIODIESEL EXTRA,8460,1,2018-05-04,2018,5,CARRERA 42 No. 24-345 AUTOPISTA SUR,"CARRERA 42 No. 24-345 AUTOPISTA SUR, Itagui, Colombia","(4.59507, -74.12756)"
5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TEXACO SURAMERICA,TEXACO,CARRERA 42 No. 24-345 AUTOPISTA SUR,GASOLINA CORRIENTE OXIGENADA,8990,1,2018-05-04,2018,5,CARRERA 42 No. 24-345 AUTOPISTA SUR,"CARRERA 42 No. 24-345 AUTOPISTA SUR, Itagui, Colombia","(4.59507, -74.12756)"
5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TEXACO SURAMERICA,TEXACO,CARRERA 42 No. 24-345 AUTOPISTA SUR,GASOLINA EXTRA OXIGENADA,11490,1,2018-05-04,2018,5,CARRERA 42 No. 24-345 AUTOPISTA SUR,"CARRERA 42 No. 24-345 AUTOPISTA SUR, Itagui, Colombia","(4.59507, -74.12756)"
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO SANTA SOFIA DE SUBA,BIOMAX,AVENIDA CALLE 132 No. 94 F-52,BIOACEM AL 9%,8289,1,2018-05-03,2018,5,AVENIDA CALLE 132 No. 94 F-52,"AVENIDA CALLE 132 No. 94 F-52, Bogota d.c., Colombia","(4.73272, -74.09073)"
